Sample	
Comments	
Filename	C:\DOCUME~1\Alunos\Desktop\F740B_1S2022_Grupo1\amostra2_20-120_002_17_03-05-22_22-07.raw
Goniometer	Miniflex goniometer
Attachment	Standard sample holder
Monochromater	None
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	30kV/15mA
Divergence slit	Unknown
Scattering slit	4.2deg.
Receiving slit	0.3mm
Kb filter	
Start	20
Stop	120
Step	0.02
20	8
20.02	11
20.04	10
20.06	20
20.08	9
20.1	12
20.12	11
20.14	9
20.16	9
20.18	10
20.2	9
20.22	13
20.24	15
20.26	11
20.28	14
20.3	8
20.32	11
20.34	10
20.36	11
20.38	8
20.4	17
20.42	12
20.44	17
20.46	5
20.48	12
20.5	16
20.52	10
20.54	13
20.56	17
20.58	11
20.6	21
20.62	6
20.64	9
20.66	12
20.68	7
20.7	15
20.72	12
20.74	7
20.76	11
20.78	13
20.8	13
20.82	10
20.84	6
20.86	17
20.88	15
20.9	11
20.92	8
20.94	11
20.96	12
20.98	15
21	10
21.02	10
21.04	9
21.06	16
21.08	8
21.1	11
21.12	10
21.14	11
21.16	7
21.18	16
21.2	12
21.22	8
21.24	13
21.26	10
21.28	16
21.3	8
21.32	7
21.34	11
21.36	9
21.38	12
21.4	15
21.42	8
21.44	11
21.46	8
21.48	17
21.5	14
21.52	10
21.54	10
21.56	8
21.58	13
21.6	15
21.62	8
21.64	15
21.66	9
21.68	14
21.7	7
21.72	12
21.74	6
21.76	17
21.78	19
21.8	8
21.82	16
21.84	12
21.86	19
21.88	12
21.9	8
21.92	13
21.94	9
21.96	13
21.98	11
22	13
22.02	16
22.04	10
22.06	13
22.08	9
22.1	9
22.12	8
22.14	13
22.16	9
22.18	17
22.2	15
22.22	15
22.24	13
22.26	8
22.28	11
22.3	13
22.32	10
22.34	10
22.36	9
22.38	10
22.4	7
22.42	15
22.44	13
22.46	12
22.48	8
22.5	17
22.52	8
22.54	12
22.56	12
22.58	10
22.6	8
22.62	19
22.64	12
22.66	14
22.68	12
22.7	9
22.72	12
22.74	11
22.76	21
22.78	9
22.8	19
22.82	11
22.84	15
22.86	14
22.88	14
22.9	13
22.92	14
22.94	12
22.96	9
22.98	7
23	18
23.02	8
23.04	10
23.06	15
23.08	7
23.1	14
23.12	9
23.14	9
23.16	8
23.18	17
23.2	9
23.22	16
23.24	12
23.26	13
23.28	9
23.3	16
23.32	13
23.34	17
23.36	19
23.38	16
23.4	16
23.42	11
23.44	7
23.46	9
23.48	14
23.5	14
23.52	12
23.54	9
23.56	10
23.58	18
23.6	17
23.62	8
23.64	16
23.66	5
23.68	12
23.7	12
23.72	12
23.74	16
23.76	8
23.78	13
23.8	9
23.82	8
23.84	10
23.86	16
23.88	12
23.9	9
23.92	17
23.94	16
23.96	10
23.98	9
24	12
24.02	8
24.04	20
24.06	13
24.08	15
24.1	18
24.12	8
24.14	12
24.16	13
24.18	14
24.2	13
24.22	14
24.24	10
24.26	9
24.28	8
24.3	16
24.32	16
24.34	11
24.36	12
24.38	9
24.4	15
24.42	10
24.44	13
24.46	13
24.48	16
24.5	17
24.52	10
24.54	13
24.56	11
24.58	8
24.6	13
24.62	16
24.64	14
24.66	9
24.68	11
24.7	9
24.72	11
24.74	10
24.76	8
24.78	15
24.8	16
24.82	10
24.84	13
24.86	9
24.88	11
24.9	18
24.92	11
24.94	13
24.96	11
24.98	17
25	13
25.02	14
25.04	12
25.06	12
25.08	9
25.1	8
25.12	9
25.14	11
25.16	7
25.18	14
25.2	13
25.22	13
25.24	15
25.26	12
25.28	14
25.3	13
25.32	12
25.34	13
25.36	11
25.38	16
25.4	13
25.42	8
25.44	12
25.46	10
25.48	13
25.5	9
