Sample	
Comments	
Filename	C:\DOCUME~1\ALUNOS\DESKTOP\F740B_1S2022_GRUPO1\amostra1_20-100_002_25_19-04-22_21-30.raw
Goniometer	Miniflex goniometer
Attachment	Standard sample holder
Monochromater	None
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	30kV/15mA
Divergence slit	Unknown
Scattering slit	4.2deg.
Receiving slit	0.3mm
Kb filter	
Start	20
Stop	100
Step	0.02
20	8
20.02	15
20.04	11
20.06	8
20.08	10
20.1	10
20.12	13
20.14	7
20.16	14
20.18	9
20.2	13
20.22	16
20.24	9
20.26	15
20.28	17
20.3	15
20.32	11
20.34	12
20.36	17
20.38	12
20.4	9
20.42	13
20.44	10
20.46	11
20.48	7
20.5	6
20.52	13
20.54	7
20.56	11
20.58	10
20.6	19
20.62	9
20.64	11
20.66	10
20.68	13
20.7	16
20.72	10
20.74	14
20.76	13
20.78	15
20.8	11
20.82	6
20.84	19
20.86	17
20.88	15
20.9	13
20.92	14
20.94	14
20.96	13
20.98	16
21	8
21.02	12
21.04	12
21.06	13
21.08	16
21.1	6
21.12	15
21.14	12
21.16	14
21.18	10
21.2	13
21.22	13
21.24	12
21.26	15
21.28	11
21.3	9
21.32	11
21.34	12
21.36	16
21.38	5
21.4	9
21.42	5
21.44	11
21.46	6
21.48	13
21.5	15
21.52	13
21.54	9
21.56	6
21.58	11
21.6	12
21.62	10
21.64	21
21.66	16
21.68	11
21.7	15
21.72	13
21.74	16
21.76	9
21.78	4
21.8	20
21.82	10
21.84	11
21.86	6
21.88	15
21.9	10
21.92	13
21.94	24
21.96	14
21.98	11
22	11
22.02	14
22.04	11
22.06	17
22.08	10
22.1	7
22.12	10
22.14	8
22.16	9
22.18	17
22.2	9
22.22	18
22.24	12
22.26	13
22.28	10
22.3	11
22.32	9
22.34	12
22.36	18
22.38	9
22.4	12
22.42	16
22.44	16
22.46	11
22.48	8
22.5	11
22.52	23
22.54	10
22.56	13
22.58	12
22.6	8
22.62	11
22.64	16
22.66	13
22.68	16
22.7	20
22.72	9
22.74	12
22.76	16
22.78	14
22.8	10
22.82	12
22.84	18
22.86	13
22.88	20
22.9	6
22.92	16
22.94	10
22.96	8
22.98	12
23	10
23.02	13
23.04	12
23.06	15
23.08	14
23.1	12
23.12	11
23.14	18
23.16	15
23.18	19
23.2	11
23.22	11
23.24	15
23.26	24
23.28	13
23.3	17
23.32	10
23.34	10
23.36	21
23.38	23
23.4	10
23.42	15
23.44	17
23.46	23
23.48	12
23.5	16
23.52	12
23.54	20
23.56	7
23.58	9
23.6	15
23.62	7
23.64	17
23.66	22
23.68	13
23.7	16
23.72	15
23.74	14
23.76	20
23.78	14
23.8	12
23.82	17
23.84	17
23.86	13
23.88	7
23.9	13
23.92	11
23.94	24
23.96	15
23.98	13
24	16
24.02	14
24.04	18
24.06	16
24.08	19
24.1	14
24.12	14
24.14	13
24.16	8
24.18	14
24.2	13
24.22	11
24.24	19
24.26	22
24.28	16
24.3	15
24.32	12
24.34	14
24.36	7
24.38	6
24.4	21
24.42	8
24.44	12
24.46	20
24.48	12
24.5	15
24.52	12
24.54	12
24.56	17
24.58	11
24.6	23
24.62	15
24.64	17
24.66	18
24.68	12
24.7	14
24.72	15
24.74	15
24.76	16
24.78	16
24.8	10
24.82	12
24.84	28
24.86	17
24.88	16
24.9	17
24.92	24
24.94	18
24.96	18
24.98	19
25	16
25.02	16
25.04	12
25.06	11
25.08	8
25.1	15
25.12	13
25.14	7
25.16	15
25.18	10
25.2	12
25.22	12
25.24	14
25.26	19
25.28	11
25.3	12
25.32	11
25.34	11
25.36	14
25.38	15
25.4	13
25.42	11
25.44	14
25.46	11
25.48	7
25.5	12
25.52	12
25.54	17
25.56	11
25.58	14
25.6	12
25.62	14
25.64	14
25.66	13
25.68	17
25.7	14
25.72	12
25.74	22
25.76	12
25.78	20
25.8	7
25.82	6
25.84	18
25.86	13
25.88	15
25.9	15
25.92	12
25.94	10
25.96	15
25.98	15
26	16
26.02	7
26.04	15
26.06	14
26.08	18
26.1	10
26.12	13
26.14	12
26.16	14
26.18	21
26.2	12
26.22	13
26.24	13
26.26	23
26.28	12
26.3	17
26.32	18
26.34	17
26.36	13
26.38	20
26.4	14
26.42	23
26.44	21
26.46	16
26.48	13
26.5	21
26.52	13
26.54	7
26.56	11
26.58	16
26.6	9
26.62	15
26.64	17
26.66	14
26.68	11
26.7	13
26.72	10
26.74	14
26.76	18
26.78	18
26.8	10
