Sample	
Comments	
Filename	C:\DOCUME~1\Alunos\Desktop\F740B_1S2022_Grupo1\amostra6_30-120_002_17_26-04-22_21-46.raw
Goniometer	Miniflex goniometer
Attachment	Standard sample holder
Monochromater	None
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	30kV/15mA
Divergence slit	Unknown
Scattering slit	4.2deg.
Receiving slit	0.3mm
Kb filter	
Start	30
Stop	120
Step	0.02
30	7
30.02	6
30.04	12
30.06	8
30.08	4
30.1	10
30.12	12
30.14	7
30.16	16
30.18	8
30.2	12
30.22	16
30.24	20
30.26	10
30.28	12
30.3	7
30.32	5
30.34	12
30.36	10
30.38	9
30.4	12
30.42	13
30.44	12
30.46	6
30.48	9
30.5	14
30.52	8
30.54	11
30.56	10
30.58	12
30.6	18
30.62	4
30.64	14
30.66	14
30.68	14
30.7	13
30.72	13
30.74	12
30.76	8
30.78	6
30.8	12
30.82	14
30.84	10
30.86	15
30.88	8
30.9	12
30.92	19
30.94	17
30.96	11
30.98	9
31	16
31.02	15
31.04	10
31.06	9
31.08	9
31.1	13
31.12	10
31.14	9
31.16	21
31.18	8
31.2	15
31.22	9
31.24	17
31.26	7
31.28	7
31.3	9
31.32	12
31.34	12
31.36	9
31.38	5
31.4	9
31.42	12
31.44	9
31.46	3
31.48	10
31.5	9
31.52	11
31.54	11
31.56	10
31.58	17
31.6	10
31.62	8
31.64	11
31.66	11
31.68	4
31.7	11
31.72	10
31.74	8
31.76	9
31.78	7
31.8	13
31.82	7
31.84	13
31.86	7
31.88	7
31.9	13
31.92	8
31.94	6
31.96	6
31.98	8
32	13
32.02	12
32.04	13
32.06	16
32.08	7
32.1	17
32.12	5
32.14	9
32.16	13
32.18	14
32.2	8
32.22	18
32.24	15
32.26	13
32.28	13
32.3	7
32.32	10
32.34	13
32.36	11
32.38	10
32.4	9
32.42	13
32.44	15
32.46	17
32.48	12
32.5	17
32.52	14
32.54	10
32.56	13
32.58	11
32.6	16
32.62	8
32.64	14
32.66	11
32.68	11
32.7	8
32.72	17
32.74	13
32.76	9
32.78	13
32.8	12
32.82	9
32.84	6
32.86	11
32.88	8
32.9	13
32.92	9
32.94	6
32.96	9
32.98	12
33	13
33.02	13
33.04	11
33.06	12
33.08	16
33.1	8
33.12	12
33.14	11
33.16	12
33.18	13
33.2	12
33.22	16
33.24	9
33.26	10
33.28	5
33.3	5
33.32	15
33.34	13
33.36	11
33.38	19
33.4	11
33.42	16
33.44	15
33.46	17
33.48	10
33.5	12
33.52	10
33.54	7
33.56	6
33.58	6
33.6	11
33.62	11
33.64	5
33.66	7
33.68	12
33.7	12
33.72	15
33.74	10
33.76	17
33.78	14
