Sample	
Comments	
Filename	C:\DOCUME~1\Alunos\Desktop\F740B_1S2022_Grupo1\amostra10_30-120_002_17_26-04-22_22-57.raw
Goniometer	Miniflex goniometer
Attachment	Standard sample holder
Monochromater	None
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	30kV/15mA
Divergence slit	Unknown
Scattering slit	4.2deg.
Receiving slit	0.3mm
Kb filter	
Start	30
Stop	120
Step	0.02
30	5
30.02	10
30.04	8
30.06	8
30.08	11
30.1	7
30.12	9
30.14	15
30.16	1
30.18	11
30.2	9
30.22	9
30.24	8
30.26	10
30.28	11
30.3	11
30.32	9
30.34	3
30.36	18
30.38	9
30.4	7
30.42	14
30.44	8
30.46	13
30.48	11
30.5	7
30.52	13
30.54	16
30.56	5
30.58	9
30.6	5
30.62	7
30.64	12
30.66	12
30.68	14
30.7	13
30.72	15
30.74	10
30.76	10
30.78	11
30.8	12
30.82	16
30.84	20
30.86	22
30.88	19
30.9	16
30.92	19
30.94	13
30.96	15
30.98	16
31	15
31.02	17
31.04	16
31.06	22
31.08	18
31.1	18
31.12	12
31.14	9
31.16	12
31.18	8
31.2	12
31.22	14
31.24	10
31.26	10
31.28	4
31.3	17
31.32	11
31.34	9
31.36	11
31.38	17
31.4	6
31.42	10
31.44	11
31.46	8
31.48	6
31.5	6
31.52	4
31.54	10
31.56	8
31.58	14
31.6	4
31.62	9
31.64	9
31.66	7
31.68	6
31.7	11
31.72	13
31.74	7
31.76	11
31.78	10
31.8	9
31.82	8
31.84	14
31.86	6
31.88	5
31.9	12
31.92	7
31.94	15
31.96	13
31.98	15
32	18
32.02	19
32.04	14
32.06	19
32.08	13
32.1	20
32.12	25
32.14	13
32.16	30
32.18	26
32.2	29
32.22	26
32.24	35
32.26	40
32.28	44
32.3	36
32.32	40
32.34	46
32.36	32
32.38	37
32.4	24
32.42	41
32.44	23
32.46	29
32.48	20
32.5	26
32.52	19
32.54	15
32.56	11
32.58	16
32.6	8
32.62	9
32.64	10
32.66	7
32.68	10
32.7	11
32.72	7
32.74	13
32.76	7
